"tmpID","PredictedSpend"
2225,343.308227539062
4013,354.951416015625
3034,293.842895507812
3550,352.008422851562
4267,387.673187255859
5205,342.237182617188
3017,355.153442382812
3263,82.9314804077148
5925,357.631988525391
7,198.773284912109
1222,321.693450927734
1365,220.665512084961
2542,348.873962402344
103,348.861785888672
3927,345.095825195312
5073,297.994781494141
5151,317.7841796875
2591,188.771682739258
324,314.178588867188
3411,296.766906738281
1036,289.682983398438
285,215.272750854492
4455,346.166320800781
1473,327.312744140625
5859,89.2074737548828
3123,206.307556152344
3307,122.159454345703
5437,360.174560546875
713,347.838073730469
334,364.892608642578
89,344.672454833984
2539,342.409759521484
17,363.674499511719
4014,206.94108581543
5741,281.836791992188
440,330.603546142578
3075,303.140472412109
3118,342.851776123047
228,298.482971191406
4463,349.278930664062
264,305.780090332031
5886,216.805374145508
1570,57.2622108459473
3323,349.656433105469
2688,319.916931152344
2934,184.855361938477
3481,342.562774658203
2247,336.268890380859
1428,195.052673339844
4585,345.245544433594
1847,343.84814453125
4870,348.411071777344
4158,347.430877685547
5265,359.891021728516
1883,309.287078857422
3131,344.080322265625
1642,368.629272460938
1699,310.951263427734
5015,351.065307617188
1087,313.307220458984
2470,196.526580810547
4165,383.451354980469
559,334.076721191406
4602,323.848083496094
1963,351.832305908203
5301,379.970642089844
5247,341.109313964844
2433,242.068572998047
4150,66.1842346191406
135,338.413024902344
3002,322.431640625
5404,368.350311279297
5812,333.917175292969
4242,312.014251708984
1762,342.056671142578
399,322.217651367188
2014,350.809692382812
2625,361.540740966797
609,341.622497558594
4987,202.225662231445
673,315.150543212891
4125,280.543090820312
923,327.278442382812
643,374.396423339844
5114,302.627044677734
2927,349.072814941406
1393,178.963180541992
684,337.708160400391
3494,367.27392578125
539,115.47900390625
3967,222.301986694336
5298,194.37255859375
1142,351.275146484375
3294,347.728088378906
2538,330.919219970703
3781,231.698303222656
4609,363.208221435547
4848,349.915893554688
3166,180.620803833008
2094,347.144744873047
4879,179.014739990234
3694,349.461273193359
3320,365.501922607422
2019,345.130462646484
1380,339.343597412109
235,330.22900390625
589,337.770294189453
688,309.716766357422
4362,219.034469604492
5654,247.338027954102
3186,353.460906982422
3666,281.713348388672
1097,358.277191162109
697,99.7962417602539
3439,340.872406005859
2761,312.104309082031
4347,361.555938720703
1747,351.071136474609
1725,136.886383056641
4190,227.321594238281
956,350.704681396484
3304,351.272308349609
708,354.089263916016
3292,232.019882202148
3829,326.000335693359
5457,344.450592041016
710,383.079803466797
862,360.543182373047
5771,215.0947265625
4923,236.568252563477
3392,326.118133544922
2198,333.495910644531
560,368.587799072266
1691,336.385437011719
794,363.212615966797
3681,358.717620849609
1476,127.612525939941
2845,370.978363037109
2451,323.255340576172
1657,358.572418212891
3286,346.891815185547
5631,257.469909667969
2271,356.624877929688
2928,363.189056396484
820,183.997360229492
2824,143.958801269531
4762,305.569915771484
2065,361.860015869141
2177,304.293609619141
4243,332.201385498047
2681,194.822937011719
5496,311.912017822266
583,335.590179443359
3692,361.862060546875
1013,355.609741210938
52,336.761627197266
4539,197.290893554688
5037,132.401382446289
4409,360.010040283203
3796,275.604400634766
1083,334.808410644531
2327,104.17512512207
1496,200.944427490234
3904,335.603759765625
4315,344.656646728516
351,336.647399902344
2006,328.656921386719
4558,349.871887207031
2055,345.664947509766
3015,341.575225830078
3350,345.823211669922
5076,321.308746337891
5057,341.396118164062
4466,227.894317626953
1844,362.23046875
5760,207.139999389648
4932,316.364685058594
2192,330.386474609375
433,355.854644775391
5557,350.975067138672
5594,344.349090576172
3597,191.292938232422
4616,364.258178710938
2666,313.574981689453
1094,331.529174804688
4607,302.715484619141
4250,367.095458984375
1656,210.208450317383
1033,133.552627563477
1041,337.798187255859
4634,384.633880615234
4877,336.231353759766
726,318.262878417969
4498,355.043518066406
3187,361.924468994141
1475,357.812072753906
95,199.525436401367
5579,331.046813964844
5523,99.7603302001953
5846,324.0439453125
3040,314.190856933594
5489,351.113189697266
4085,368.6728515625
4330,308.687072753906
4023,328.338500976562
1169,342.520080566406
3053,331.131561279297
4662,187.038665771484
2590,312.042541503906
806,331.050018310547
3043,355.325988769531
804,344.224548339844
3116,340.694641113281
3867,354.657012939453
1572,342.581604003906
3636,361.689086914062
2360,314.382537841797
2004,291.066925048828
1489,337.37939453125
1630,362.229705810547
5728,328.73388671875
4169,370.309509277344
4238,346.652099609375
5809,328.591735839844
668,368.385070800781
1928,322.963012695312
5554,350.267517089844
585,133.980209350586
591,327.898712158203
5207,332.876007080078
3364,327.4765625
1737,343.408752441406
1790,298.736511230469
2644,317.061798095703
10,148.909286499023
1281,339.817474365234
1373,335.785766601562
1730,167.506576538086
5112,355.8212890625
3025,367.212341308594
1568,219.624282836914
29,219.457916259766
2999,323.010375976562
4211,345.03759765625
3643,358.517974853516
1250,195.69367980957
4113,127.479530334473
3760,346.768737792969
455,338.676788330078
2954,195.724578857422
3134,337.401947021484
1500,300.107269287109
5306,304.038909912109
5539,332.603210449219
3368,293.565002441406
1298,343.076843261719
5029,279.106658935547
277,330.163513183594
5170,368.261627197266
733,327.593658447266
3785,342.8232421875
2057,324.945709228516
4081,315.932586669922
1637,327.558959960938
3417,187.917694091797
988,351.177276611328
613,341.956604003906
3619,293.874114990234
3133,357.380676269531
2770,328.369659423828
4157,208.77409362793
3006,342.411956787109
5758,83.246467590332
4999,199.833587646484
2074,361.467498779297
5749,104.967384338379
2572,338.451171875
1138,344.685455322266
3944,275.155487060547
2283,341.761016845703
4478,340.979766845703
5757,135.783767700195
4413,304.870086669922
5778,305.100158691406
98,110.216270446777
1788,204.926239013672
2431,303.139892578125
304,368.723236083984
1375,362.358062744141
2879,337.801574707031
778,346.282257080078
4565,233.501007080078
2668,328.883575439453
603,367.358154296875
2623,335.285369873047
4567,341.460144042969
683,344.070068359375
3086,348.417144775391
745,339.95068359375
4339,349.328857421875
4057,306.837677001953
953,350.621734619141
2129,334.230224609375
3712,336.638885498047
3575,72.2034149169922
4473,333.008087158203
3296,197.39453125
1226,352.833953857422
3622,335.433868408203
3850,356.887725830078
4351,242.832092285156
2774,339.961517333984
3213,335.392730712891
2045,337.058166503906
5810,345.868011474609
4206,215.572463989258
1612,308.127960205078
4320,221.728393554688
2842,317.679901123047
3602,349.906829833984
1256,313.192901611328
3469,347.661285400391
1305,303.533386230469
2436,333.303466796875
4480,338.343505859375
4078,122.087203979492
2085,361.056365966797
5814,327.781646728516
3793,68.517822265625
1704,337.449310302734
1086,339.667846679688
3631,353.631469726562
2359,346.666290283203
448,106.930419921875
344,314.306823730469
27,332.337188720703
4814,340.055755615234
5893,341.257476806641
5155,324.974761962891
5038,150.291488647461
296,323.120635986328
5892,133.69287109375
2910,365.845672607422
3674,337.681915283203
3987,340.700164794922
4432,332.033966064453
3702,328.024200439453
4615,317.026184082031
4379,384.215606689453
866,332.117401123047
3248,88.3543395996094
2515,351.208129882812
5620,347.278015136719
3556,210.739013671875
5421,113.298561096191
1212,281.885284423828
2836,354.174041748047
3932,95.4430999755859
3835,286.016479492188
962,153.569854736328
2920,338.292633056641
5933,389.893737792969
5121,227.885833740234
2437,323.891693115234
2548,361.249603271484
91,344.021057128906
4709,205.392684936523
462,343.389129638672
3272,78.6104431152344
1975,334.803558349609
2728,353.53515625
5113,174.669555664062
3730,314.845611572266
2662,332.083190917969
4664,354.387145996094
1705,216.477767944336
634,357.441009521484
4961,312.552337646484
5955,314.998626708984
414,340.344055175781
566,309.369018554688
3564,338.539031982422
3887,334.557159423828
1933,316.319213867188
1600,156.47151184082
3753,205.897277832031
280,345.289245605469
3479,308.957550048828
3506,355.324645996094
5130,327.394836425781
516,314.976928710938
2615,150.543487548828
168,49.2231216430664
3547,311.232299804688
1002,325.020874023438
3483,351.537567138672
2279,335.62158203125
4493,379.305297851562
3351,357.565368652344
4527,297.6064453125
64,363.553466796875
840,215.8994140625
5820,95.3792037963867
561,108.391372680664
2698,388.212280273438
607,389.494903564453
1541,324.394958496094
5735,380.720153808594
5922,334.877868652344
478,352.866546630859
792,196.888488769531
3678,344.272827148438
2642,334.03759765625
4659,347.487030029297
2790,383.225250244141
2077,202.506790161133
2697,342.251525878906
5672,119.815147399902
5187,296.705322265625
5844,358.957916259766
4392,345.888000488281
2937,292.089660644531
1537,333.518798828125
5253,196.532257080078
418,290.313537597656
741,334.160278320312
5870,359.728393554688
4834,327.129241943359
3898,334.203643798828
4768,308.663238525391
3759,320.151062011719
525,357.937622070312
5513,357.945953369141
246,358.978820800781
3627,292.820007324219
3111,342.977691650391
4909,354.012573242188
633,340.022369384766
3113,350.418884277344
5420,348.881591796875
3262,235.38200378418
864,337.424530029297
3811,335.256286621094
3340,347.059722900391
4570,304.407897949219
5938,308.993225097656
5480,331.819854736328
878,199.991989135742
916,310.051055908203
5911,307.025787353516
3238,340.595428466797
4188,337.33642578125
5312,357.960174560547
2694,301.760711669922
1273,303.681213378906
2471,144.251968383789
2853,245.383850097656
950,345.351715087891
5576,128.401489257812
1400,192.737365722656
3762,383.367156982422
4855,300.670532226562
676,306.692565917969
3765,320.070922851562
3280,360.010833740234
3480,325.614654541016
1396,358.170593261719
2078,355.028503417969
1685,335.707366943359
2801,235.589248657227
1756,308.169891357422
107,322.7421875
5650,333.998931884766
3946,343.642425537109
2199,311.663909912109
4564,340.322601318359
3931,351.575012207031
2831,346.665924072266
1192,330.738952636719
2052,343.642333984375
3349,358.847991943359
553,331.222991943359
4854,306.984680175781
4476,200.940017700195
1820,307.346069335938
2430,335.223358154297
4178,362.050811767578
1054,98.7721633911133
3473,338.259399414062
1261,112.505043029785
4251,128.026779174805
1197,351.97119140625
4984,328.577880859375
1277,312.674591064453
871,356.221374511719
2819,281.243103027344
5709,316.503997802734
1722,350.193603515625
4329,289.484924316406
2841,336.921600341797
5089,328.486999511719
2448,372.479675292969
3624,358.594848632812
4638,113.432952880859
3178,352.425933837891
1098,137.021026611328
4256,354.922973632812
4110,348.524780273438
3902,355.643585205078
2260,194.977111816406
4298,333.516906738281
824,183.046524047852
4195,334.173126220703
4316,346.890167236328
1447,95.259407043457
3251,354.530090332031
1034,329.590667724609
5946,324.157531738281
1280,104.301620483398
2985,345.693389892578
5072,352.252563476562
4449,197.802398681641
3389,361.594055175781
1680,298.555725097656
3925,302.96728515625
4451,343.951354980469
3174,348.758117675781
3721,334.705902099609
2444,381.580078125
3617,334.949401855469
4492,187.001586914062
3440,300.895446777344
1231,88.6306533813477
1322,359.492645263672
3071,356.281097412109
3375,237.208251953125
5326,353.890014648438
2221,206.471435546875
4507,200.885833740234
2081,342.739440917969
2038,54.8362922668457
608,126.932235717773
3211,332.447967529297
2426,324.150390625
2253,168.678939819336
5275,355.026611328125
1021,332.665924072266
5454,339.955841064453
5262,314.935607910156
2185,270.899017333984
3599,357.983306884766
4703,330.421234130859
3953,363.715362548828
3994,334.597229003906
5577,345.944763183594
1766,213.519668579102
4525,351.671234130859
4535,306.578247070312
226,303.804229736328
1755,163.495651245117
5332,361.737548828125
4399,340.363586425781
2316,333.979736328125
1345,330.433441162109
3844,360.081024169922
1539,324.96728515625
724,346.401702880859
3404,346.198455810547
74,310.297546386719
637,365.964599609375
872,361.196899414062
2046,318.182739257812
19,343.169281005859
1429,353.800628662109
4040,317.615661621094
3569,339.596069335938
5686,218.207077026367
5376,370.784759521484
2312,349.733947753906
651,344.921691894531
3615,364.554748535156
3139,342.581176757812
2328,308.597229003906
3768,216.958343505859
4606,355.046417236328
4035,332.836975097656
2933,359.952941894531
3493,328.067932128906
2116,346.776824951172
4054,354.642456054688
4763,323.187408447266
5430,367.95458984375
476,340.333984375
5907,312.399627685547
703,199.217224121094
2807,318.368865966797
3143,348.941864013672
731,338.686706542969
2380,193.132019042969
4258,336.309265136719
5787,359.960235595703
3697,388.57763671875
1035,346.110321044922
2075,191.57763671875
5047,359.149993896484
496,327.58837890625
902,345.155609130859
2377,348.449584960938
3772,378.563171386719
2299,115.181442260742
4145,305.179901123047
3257,191.956604003906
4491,296.804382324219
4483,341.600402832031
430,299.138763427734
5912,173.595413208008
3482,127.930976867676
5066,352.977722167969
5530,340.318939208984
1758,322.273284912109
735,309.558898925781
3758,345.923065185547
580,324.480804443359
4955,376.719268798828
4415,342.120239257812
5510,380.479339599609
2922,353.207305908203
748,313.548309326172
4096,379.876892089844
3035,369.427642822266
5743,340.345458984375
456,346.797943115234
2806,357.329345703125
1287,310.998229980469
2673,343.516998291016
5322,344.58203125
2527,374.106842041016
2304,192.256439208984
4111,341.462615966797
4394,306.618896484375
4623,332.426208496094
5512,330.221069335938
4431,361.627685546875
4173,336.836212158203
3032,361.833557128906
1459,296.152496337891
1181,350.34228515625
3664,198.892868041992
3797,345.054595947266
4715,323.851043701172
5898,322.966247558594
248,351.820495605469
3808,360.234680175781
4782,356.410980224609
4135,358.78125
5544,337.219818115234
1424,376.529907226562
3947,301.071685791016
1342,330.419219970703
5711,86.896614074707
4042,342.887573242188
2763,344.830200195312
2391,339.464385986328
5501,302.179992675781
3013,280.280090332031
5492,321.601043701172
5248,336.30419921875
4732,344.075164794922
5795,327.009613037109
4317,169.461242675781
1971,371.286254882812
4742,343.986297607422
5344,345.6240234375
1140,216.302276611328
1366,348.389129638672
3815,360.748199462891
3168,365.166625976562
459,168.112823486328
1487,201.033584594727
325,340.953765869141
2620,237.272476196289
4355,348.962280273438
4101,135.865371704102
4734,337.829162597656
3794,342.168792724609
2975,354.727386474609
4726,349.541168212891
5188,159.660186767578
1775,359.375152587891
5003,331.549163818359
4369,341.217651367188
2126,335.587677001953
416,334.496643066406
5485,353.073028564453
3402,375.477386474609
2564,216.355407714844
2689,361.256103515625
5427,332.010437011719
1442,118.967803955078
1017,348.929260253906
288,341.026123046875
627,361.884552001953
5799,303.236419677734
2281,296.536895751953
2894,303.256225585938
4255,97.7093811035156
2048,310.922668457031
1070,336.748077392578
664,171.590591430664
3088,359.809722900391
5106,196.576400756836
1166,330.504455566406
4896,233.269470214844
5614,337.651489257812
4610,337.254638671875
279,353.697601318359
1128,183.59260559082
1664,341.943572998047
284,381.044647216797
5041,295.82763671875
5894,68.9003982543945
298,331.617004394531
2041,295.764617919922
2561,281.634796142578
161,326.874176025391
326,209.764892578125
543,126.99243927002
391,172.322402954102
4780,345.867218017578
3656,306.213775634766
5333,332.479797363281
5243,341.749420166016
5773,319.837768554688
5075,361.902648925781
1726,291.455078125
2211,212.451278686523
5463,150.228713989258
5937,297.830139160156
2970,357.991912841797
150,349.023651123047
4088,194.641571044922
1397,269.521636962891
2012,338.308197021484
4404,337.734741210938
146,335.759857177734
1816,350.558471679688
163,344.734527587891
5234,187.737350463867
3217,316.211273193359
2168,283.492980957031
4306,349.681182861328
374,329.822143554688
137,165.55973815918
4323,317.126586914062
5657,339.419006347656
269,335.760681152344
3732,347.208709716797
1533,171.197036743164
1542,201.46630859375
925,198.199844360352
1139,347.055816650391
770,344.229095458984
1672,282.052032470703
3705,348.645050048828
1267,354.519989013672
3210,337.136993408203
387,305.203094482422
2778,351.125183105469
4891,354.423797607422
4902,361.192077636719
2284,353.176971435547
51,335.800659179688
810,356.747314453125
788,293.298614501953
2908,344.257873535156
3333,268.975708007812
2729,336.029052734375
3534,355.499908447266
5729,353.504364013672
3801,347.539093017578
1460,190.935317993164
3499,180.402801513672
771,341.610626220703
725,354.693634033203
655,344.285858154297
1830,374.014617919922
482,347.390197753906
3042,359.410247802734
1358,349.153747558594
4582,348.148010253906
1733,339.003479003906
5719,183.340301513672
3804,352.724792480469
1481,221.086868286133
1651,347.832763671875
5010,106.720497131348
2322,358.244537353516
5566,365.924926757812
3763,227.164932250977
1377,382.138397216797
3798,352.799835205078
2427,329.493255615234
5905,333.474670410156
3892,317.146820068359
5918,350.487915039062
463,88.7143249511719
791,329.902221679688
1433,319.706146240234
2134,352.345367431641
1264,355.806365966797
5090,310.079193115234
145,293.837097167969
3206,345.355621337891
3148,315.746734619141
3435,292.112335205078
2892,314.723419189453
5116,336.477294921875
5221,205.620208740234
2270,370.947082519531
1779,331.9814453125
5273,329.370544433594
1357,357.277099609375
5800,89.8218536376953
1818,344.982116699219
5473,104.389839172363
1024,174.009155273438
5726,110.505615234375
2,358.898529052734
4224,342.528106689453
4639,327.944427490234
3231,296.82177734375
3397,186.890258789062
158,346.553344726562
1060,328.461395263672
3495,366.730712890625
4717,278.332244873047
2634,323.496917724609
2020,187.773956298828
1889,320.130706787109
598,197.094802856445
4295,301.932495117188
1603,343.810211181641
2395,306.154998779297
5153,338.714263916016
5358,122.388145446777
4120,291.586791992188
1760,351.452575683594
5435,359.775024414062
5717,344.6220703125
5984,328.809234619141
2931,348.995574951172
2384,318.1005859375
3199,333.576904296875
740,87.9446258544922
1862,339.384307861328
4039,309.964721679688
3201,330.117126464844
604,322.352111816406
1022,232.243453979492
1509,332.396179199219
2347,308.070892333984
5792,86.9677200317383
2893,377.484619140625
5143,343.305053710938
2864,314.89990234375
5,349.486511230469
319,124.33927154541
5446,304.622192382812
2349,348.421813964844
918,82.9341583251953
883,45.6504173278809
2832,297.452239990234
5462,217.358093261719
2950,365.495513916016
1643,358.917144775391
5524,364.860290527344
4575,313.658325195312
5138,357.648498535156
4519,242.817810058594
1669,311.647979736328
1910,344.324127197266
736,351.252532958984
5385,170.735061645508
4093,354.631713867188
2581,315.356140136719
1773,381.843353271484
5195,348.621154785156
3545,340.177154541016
1078,365.753570556641
3158,301.970733642578
3126,191.456939697266
4601,308.732421875
5048,361.495971679688
1012,340.787078857422
197,97.3268966674805
1645,326.978240966797
5131,351.386779785156
4673,368.426086425781
5493,322.249267578125
2043,324.088439941406
3026,327.896667480469
5250,328.245788574219
3087,406.316314697266
5118,375.364562988281
71,374.690948486328
5632,355.457366943359
1206,348.902099609375
1504,342.996276855469
4963,303.615020751953
5329,353.988708496094
5190,125.434692382812
5798,313.744323730469
2000,121.951148986816
4319,348.727752685547
3137,343.114990234375
2870,319.785797119141
1921,203.694839477539
3121,155.985961914062
5383,353.266510009766
2743,344.406768798828
3441,317.629180908203
402,210.299514770508
3676,214.279144287109
5444,346.574737548828
1886,355.720611572266
3966,339.125396728516
358,325.966156005859
4275,76.0966873168945
4446,347.457885742188
3517,328.735473632812
1295,253.203430175781
4699,200.395950317383
1056,370.188659667969
2828,364.814270019531
1840,219.876052856445
3049,295.511047363281
53,314.063781738281
2482,113.076599121094
4077,180.71891784668
1832,334.405212402344
2543,344.187561035156
5146,233.389770507812
5475,337.984558105469
3387,342.226226806641
2684,358.740600585938
1100,367.338043212891
1415,297.439422607422
5359,58.1310768127441
3366,199.650543212891
515,355.8720703125
5843,293.601745605469
2724,370.527374267578
646,339.935516357422
1242,366.243225097656
5284,282.995239257812
2556,301.806518554688
157,353.259887695312
4461,358.396148681641
780,346.052642822266
3943,320.730590820312
5537,362.892425537109
600,267.586486816406
3610,230.233093261719
1841,352.858428955078
4949,325.147979736328
4894,332.181579589844
401,358.938049316406
4273,169.946563720703
2412,206.014114379883
5857,289.877960205078
5947,340.113433837891
202,354.670349121094
2257,324.645324707031
5460,335.506530761719
188,324.973785400391
1158,202.005310058594
4511,335.392791748047
5077,173.031677246094
686,332.691284179688
4089,327.747375488281
2834,232.310256958008
5845,309.407348632812
5354,346.557067871094
2314,328.552642822266
2073,303.114868164062
3603,344.628295898438
1920,313.667755126953
4128,334.225830078125
5868,361.304748535156
2406,358.511260986328
1225,330.481018066406
869,118.570983886719
4643,295.673217773438
2804,104.608108520508
3065,224.388977050781
2891,333.029693603516
5178,348.170135498047
671,90.1749267578125
3105,108.986885070801
4574,310.685577392578
3948,325.397705078125
2326,366.340759277344
2478,188.625610351562
4783,347.305328369141
1894,190.009201049805
2033,357.124542236328
2467,334.546661376953
3372,292.883361816406
4701,335.358306884766
4850,324.28369140625
4337,346.87060546875
5194,355.436676025391
2021,193.88932800293
958,298.261474609375
1679,348.532196044922
4730,347.969299316406
2502,355.960845947266
180,362.57177734375
1230,316.120391845703
3926,184.093383789062
367,364.820251464844
1111,318.362976074219
2872,298.681060791016
449,357.831939697266
34,366.817687988281
4489,309.316284179688
3045,351.669128417969
1686,326.077270507812
495,215.565704345703
5282,324.9814453125
4400,357.572845458984
1071,317.774688720703
2883,380.455810546875
355,317.584320068359
4375,347.812774658203
4676,338.899047851562
250,366.661437988281
1711,345.776672363281
3764,353.462799072266
2967,160.494857788086
183,153.420532226562
5659,342.742736816406
2647,196.117584228516
45,292.413482666016
5246,337.780670166016
5014,350.126159667969
4544,168.040725708008
5218,324.201873779297
3722,310.310974121094
4576,325.351470947266
3845,338.212280273438
4667,302.686065673828
318,324.909027099609
3788,220.090667724609
4509,342.908020019531
3891,341.235656738281
2752,375.973175048828
4076,343.063385009766
5890,300.922912597656
4611,347.729888916016
5872,223.242752075195
5276,343.074249267578
4965,314.609497070312
3155,368.045593261719
1144,281.452697753906
1774,360.458984375
4240,356.315673828125
5287,318.424865722656
403,358.132995605469
5348,92.2596588134766
3399,331.377777099609
3928,332.907409667969
882,307.774627685547
3537,347.963195800781
3109,358.653289794922
5733,295.047668457031
2510,363.914703369141
3507,350.834869384766
5535,310.767456054688
4947,331.147644042969
4847,376.804626464844
1004,65.1627883911133
5300,351.886627197266
3717,374.620666503906
1573,320.075439453125
1270,308.86474609375
4774,331.417175292969
2674,331.517547607422
1554,357.757110595703
5548,330.566345214844
4412,325.647918701172
3577,328.024047851562
3048,358.091339111328
4504,336.976989746094
491,186.071334838867
4581,41.6738204956055
3860,189.211563110352
4060,231.299011230469
4775,218.872467041016
642,335.277313232422
3578,110.572601318359
5018,341.743438720703
5830,321.195556640625
4471,328.104919433594
1584,363.027374267578
1938,341.396392822266
1236,305.903442382812
1474,371.672424316406
5450,210.220138549805
4395,324.78955078125
3977,313.881469726562
2334,297.780822753906
4948,338.824554443359
3653,346.518798828125
2731,165.728363037109
876,302.779022216797
4417,335.763092041016
1371,342.713623046875
1918,358.01220703125
4686,339.961120605469
4950,297.794097900391
5699,350.03271484375
1340,334.548065185547
1110,339.841186523438
1988,343.682708740234
4334,56.5129737854004
4562,322.153961181641
4872,345.842071533203
3970,347.454620361328
3172,99.9740142822266
212,168.850967407227
933,322.390045166016
3246,351.380279541016
3429,298.564636230469
118,312.5546875
5150,351.125091552734
2829,312.830047607422
3046,203.82453918457
3803,358.457977294922
443,315.077270507812
1304,316.221984863281
799,326.054870605469
