"tmpID","PredictedSpend"
1853,339.95944090069
3193,333.369354305056
3719,320.313076205237
3266,301.430430963613
3875,317.332753212179
5836,333.768006506699
1772,346.10922130794
2402,324.116453662303
2096,331.139237501932
5881,295.665397391156
1470,359.278754783414
3010,201.197198232997
1233,343.102856907736
3312,227.792480957371
1586,349.369366549936
1687,124.906801803563
1404,326.939280586919
242,324.771893130885
2936,348.809303278311
3985,194.364899660302
3051,249.285228405677
946,341.804851165486
879,350.56316119476
5829,190.638952258913
4737,351.561569881707
3398,307.212521308815
2672,341.82032032136
2710,335.869516216979
2866,313.085727526625
557,377.974150937005
1170,103.088219515368
4779,337.345649870878
521,334.644118596691
4241,353.801168439308
2015,334.875332890699
2394,350.988153447062
3471,332.443471907501
2650,351.162426415657
4467,353.431289063163
4324,323.415334044517
2511,308.431543282611
3489,203.872094102217
3185,202.108028636558
189,345.003007559966
4371,317.053527411593
4825,329.114545342405
2484,199.579343489111
4396,324.139683436549
1314,340.989163366801
5091,362.540333352369
532,336.628385470448
1649,327.311439479904
691,206.955057675982
979,358.795138794824
3752,233.638227477128
987,368.086870611922
5412,345.524391302433
3999,358.521723197867
4577,349.694006567926
2916,211.754267798826
2480,368.5497930744
3974,367.295339905358
695,148.185451630517
77,323.887537811708
2791,364.973988911829
3073,303.532068005027
33,283.484753357449
4684,328.92690744799
2536,242.546790977663
2952,208.079192959147
556,328.525667907191
4704,156.537016791563
1602,362.833042906582
991,298.807051512188
885,355.571989425802
25,349.78341222439
2341,348.389445524531
1646,321.316850336361
5465,334.917860927202
1954,324.077327179937
3361,367.038670188141
4978,213.538004839767
3683,354.709422904144
171,303.976727274942
4217,116.861404659179
5942,132.709512223435
4818,338.49528449206
5395,323.237120468465
2535,209.214588166941
5458,346.526690968776
4927,298.877878271027
1662,373.479744516715
828,312.057853988202
2128,341.640696180551
5612,311.885295472242
1020,158.038249973155
754,292.831632868206
1271,306.353796014056
2540,343.746156331589
2355,100.376485829909
2655,339.500280384901
4257,204.331238857379
576,290.743616495535
3414,379.16728181332
2531,316.49660769616
2777,302.616434492308
249,347.666851030678
5436,344.940220654438
5414,356.593661036864
1684,342.155536275098
1498,198.11679405361
4226,287.121388781533
5708,324.719828725892
584,350.561078161447
5039,292.793324459211
5667,211.444857981128
3606,325.875787874661
1180,135.972052440513
886,361.214027445313
4212,137.354836708356
4690,318.337481634961
4801,183.173629684612
3552,349.338552389973
5034,352.820487103997
4702,307.447651403335
3580,349.231847692841
3428,200.825936146829
1811,348.114120097153
4245,348.458080142811
1947,344.188274184189
1167,293.128422657663
4524,339.185647259329
5239,278.93353383501
5443,342.700266758603
5254,332.128560004351
4917,381.180751072868
4812,296.286000494264
2690,338.303611613086
4603,344.844880343915
2972,362.129898513647
4414,358.45805317758
1241,305.302441030427
5456,335.553733317403
24,334.09572881354
5697,369.714438104052
2180,337.575213577713
4187,347.894258609712
1868,284.824085865125
2225,366.48404305528
4013,328.455279511689
3034,290.917778367917
3550,344.899291829503
4267,339.737150930256
5205,343.068749006055
3017,338.396122083144
3263,101.555724661188
5925,338.096151395485
7,187.735785290286
1222,344.295128341489
1365,223.606839046751
2542,346.089777531647
103,360.672519225834
3927,329.159296366218
5073,351.544561566969
5151,292.103891197217
2591,218.207806888374
324,310.984057697947
3411,293.376909813984
1036,284.875328220692
285,273.266069993205
4455,333.12738321111
1473,353.094609386319
5859,91.795362188503
3123,188.00709128063
3307,116.362819659737
5437,361.731677026746
713,346.510915207859
334,345.076105753057
89,378.339873853407
2539,334.201248901465
17,359.307303783692
4014,194.643252520545
5741,292.729298368626
440,344.615762300588
3075,295.738036339235
3118,331.000036896939
228,282.423556483421
4463,328.510211577678
264,308.271554775358
5886,192.517489006604
1570,105.856218101163
3323,373.372957589285
2688,321.682761455071
2934,193.182186447609
3481,353.424770803193
2247,313.243293925681
1428,174.036406399769
4585,338.012689448092
1847,326.251301138324
4870,332.571492427973
4158,330.007972968153
5265,335.480536446953
1883,346.687060878572
3131,342.72431294583
1642,332.34133932778
1699,285.552251033166
5015,372.872799827068
1087,292.908330405326
2470,190.613455076962
4165,380.308911838788
559,360.728602343088
4602,327.007459031875
1963,347.592689678045
5301,351.491248280928
5247,346.525205215443
2433,177.117296185148
4150,145.706150787646
135,367.405343526729
3002,336.226397545639
5404,336.895216711096
5812,363.967116191542
4242,326.895249228457
1762,305.176908078999
399,342.929356112988
2014,342.40628506015
2625,337.44268217974
609,346.353781245505
4987,187.203890702044
673,313.91349698583
4125,313.017419724952
923,321.648774163539
643,340.100963635359
5114,298.119399492292
2927,355.010824434884
1393,180.168876375097
684,324.343271962058
3494,332.57945770584
539,125.407864867675
3967,138.755267982962
5298,214.339929822889
1142,365.818031487875
3294,340.727745015697
2538,324.940884456282
3781,175.775307938169
4609,358.258115114328
4848,347.555609340891
3166,121.857193188274
2094,338.209169738978
4879,190.891102021718
3694,364.353176260309
3320,329.713173367613
2019,325.465769989371
1380,295.317367985666
235,318.918360033264
589,377.822958585437
688,288.703345822116
4362,182.499603130323
5654,270.979980948699
3186,326.072222107831
3666,289.916271416044
1097,340.039105979983
697,115.791243586445
3439,356.6455067905
2761,313.641472468797
4347,333.508988875022
1747,339.297189741926
1725,105.089774712226
4190,206.546134854853
956,330.502729004328
3304,308.411797986057
708,360.333923771519
3292,247.566897629392
3829,344.01581125915
5457,335.320491896495
710,358.370105051082
862,342.110302479202
5771,202.385544112039
4923,198.218482249271
3392,350.459268155738
2198,339.809606411381
560,367.198725170296
1691,357.104716304004
794,352.798756579233
3681,362.836142405161
1476,122.450801724693
2845,329.606238873065
2451,349.545214739797
1657,344.103695185052
3286,287.156340608037
5631,284.628218622184
2271,355.837602954767
2928,356.713152191937
820,167.875262772024
2824,179.733392601177
4762,302.35167705698
2065,333.797458781042
2177,292.780626936268
4243,354.780378683307
2681,191.99384856674
5496,291.019241196325
583,375.976667311177
3692,350.659863176611
1013,363.240125588615
52,354.786695197622
4539,202.480007413927
5037,105.128172475113
4409,346.727932244974
3796,239.050170000641
1083,355.1947815084
2327,96.1027587916828
1496,165.577721730011
3904,299.214965073994
4315,334.153380726191
351,349.147506684358
2006,348.5850236464
4558,327.543227554716
2055,351.363306723391
3015,360.749462380615
3350,330.684828102593
5076,319.713997692679
5057,308.732790580661
4466,209.209166234123
1844,346.875217600357
5760,199.299081187274
4932,308.123967779979
2192,368.308774362555
433,348.204323811342
5557,356.451700712447
5594,322.298156243212
3597,195.686181584512
4616,355.352020731044
2666,331.05813720846
1094,356.106701255116
4607,305.19085993847
4250,319.423932361205
1656,207.140906224976
1033,98.2954950707005
1041,363.160132686835
4634,333.814808017347
4877,307.053041785921
726,345.724145605977
4498,380.880278267114
3187,297.230557906301
1475,346.980273620063
95,184.917802828901
5579,333.279274108679
5523,96.3067351265909
5846,336.127214271949
3040,324.419729009649
5489,320.607585045074
4085,340.733426310112
4330,321.926671313627
4023,340.00549069642
1169,366.9742104929
3053,354.933879038516
4662,179.027227618354
2590,338.820352194407
806,345.361288744609
3043,367.453600348107
804,355.069274874529
3116,334.646444838205
3867,351.160032825818
1572,329.062915807462
3636,359.158524924612
2360,319.314543882142
2004,298.638419459549
1489,315.991449565486
1630,352.216785188728
5728,342.180531530045
4169,346.900954798268
4238,328.94684761043
5809,357.26197253843
668,330.642219270507
1928,299.436254242709
5554,326.802446579037
585,81.109368465795
591,342.505484005361
5207,359.609576207337
3364,329.030312057711
1737,329.621313811834
1790,324.657949931869
2644,302.117341765209
10,146.466186145398
1281,340.078340860219
1373,337.32264280567
1730,178.177144439361
5112,362.781764869292
3025,361.042628607593
1568,197.096979499759
29,197.028546012038
2999,337.117483205041
4211,336.88772958569
3643,327.647090919842
1250,192.964501396373
4113,131.673354848074
3760,354.481828752468
455,330.446040688727
2954,210.389612675033
3134,351.645759135862
1500,304.607501159299
5306,292.10577081074
5539,358.619572459459
3368,331.397618357006
1298,348.324762611524
5029,292.949384248308
277,333.839208731204
5170,356.144124262367
733,374.494929195711
3785,326.693564159373
2057,331.329363830932
4081,334.335026797351
1637,312.884089601519
3417,193.97220668567
988,355.780256009733
613,371.37922041697
3619,294.807776818622
3133,350.752490121564
2770,335.155617940395
4157,152.997318819468
3006,324.694360493227
5758,93.0108921381351
4999,198.739796350587
2074,383.176902264963
5749,119.979665535337
2572,339.782029577582
1138,322.318430809909
3944,297.975485114926
2283,320.371325433618
4478,353.351383859628
5757,192.173165514769
4413,302.861308900437
5778,302.183684545879
98,94.0954508748807
1788,188.78013692343
2431,302.383697188728
304,323.939656631219
1375,355.707906592823
2879,341.013691476792
778,336.030920909458
4565,292.314013464091
2668,321.656081004391
603,362.090971940446
2623,363.299705350299
4567,354.953347565483
683,331.10035621229
3086,347.053502487595
745,340.377500171821
4339,369.058273673835
4057,354.514563397078
953,352.025055517243
2129,324.028801776437
3712,328.629554146704
3575,90.3749384154824
4473,346.733729056093
3296,194.422435146493
1226,342.726801570512
3622,352.147888244403
3850,357.812863602912
4351,181.284814465222
2774,343.467990022242
3213,330.402082723302
2045,335.775766274863
5810,351.628041079456
4206,250.369244076421
1612,321.158375012827
4320,285.74679581643
2842,355.812303639237
3602,356.741600800229
1256,334.363667206896
3469,319.344379506705
1305,294.712184269435
2436,365.192918532232
4480,340.131968396612
4078,106.285036538996
2085,353.668705316059
5814,343.317002428454
3793,108.357702730537
1704,342.783603537948
1086,341.600791472607
3631,341.990250895696
2359,336.130297333022
448,111.814909269284
344,318.334127806694
27,357.333736266973
4814,320.135464387905
5893,347.593874139487
5155,350.057470360875
5038,213.75934927954
296,306.747703311068
5892,127.778220692281
2910,309.352090760968
3674,336.608937411082
3987,330.579051502544
4432,334.371681679845
3702,363.704914365337
4615,310.607651283739
4379,355.824843470491
866,362.25156059427
3248,100.652446149685
2515,368.555852732054
5620,327.906053114563
3556,209.896562907217
5421,154.247446898587
1212,313.762350207008
2836,365.495532314152
3932,106.866808292652
3835,200.519915568327
962,136.549043826237
2920,349.515506561002
5933,355.55589976887
5121,214.353869017211
2437,376.61296774429
2548,350.845332287085
91,361.289326704525
4709,192.113871075881
462,359.470542408715
3272,110.135107958037
1975,341.529614567026
2728,341.113361519053
5113,207.122571994808
3730,332.244943921481
2662,321.225800464099
4664,350.375269476211
1705,207.171927077814
634,362.372075641616
4961,290.69760754254
5955,295.351717559632
414,345.932373702596
566,322.207562670325
3564,335.109093768196
3887,347.083191002536
1933,358.857574623419
1600,119.746519986067
3753,257.838129111916
280,324.130301546685
3479,326.441971151973
3506,308.950929826996
5130,329.344783387012
516,346.388546721751
2615,117.950970412051
168,105.994873961499
3547,349.079778825383
1002,339.583241702408
3483,336.118325468786
2279,336.474671727141
4493,342.70343987199
3351,336.277654498291
4527,264.251815413041
64,339.909013596947
840,218.560659860825
5820,105.268552804982
561,117.977960345273
2698,345.357209149766
607,370.151821446301
1541,331.29086129924
5735,355.146367611404
5922,338.192046448773
478,345.891563462472
792,204.675411460738
3678,317.732004075796
2642,352.369656303404
4659,362.655085800641
2790,361.00991254003
2077,213.095217108055
2697,325.769714944123
5672,129.276955891269
5187,295.293890554379
5844,339.950407393162
4392,324.212644676489
2937,284.677709619234
1537,338.812503542887
5253,235.317641297679
418,325.51410776102
741,320.472177389753
5870,369.900265447254
4834,339.798636318052
3898,321.08881501047
4768,315.25623243939
3759,379.6659288329
525,347.636050404628
5513,340.635127015148
246,318.135524079392
3627,326.414530451907
3111,341.917455775199
4909,332.719639147722
633,339.078186886065
3113,333.314910800057
5420,343.020818791866
3262,218.015902505766
864,342.689630782584
3811,331.70094370452
3340,350.628339899143
4570,305.634534137014
5938,340.948052306242
5480,343.724684272827
878,213.059984545169
916,298.31939012554
5911,308.743950091191
3238,335.195753162659
4188,357.158546162146
5312,346.049624339266
2694,302.094927087059
1273,338.730764263989
2471,85.0481975157608
2853,240.871090689757
950,325.297134170288
5576,116.674641387013
1400,209.655047851893
3762,343.611628545835
4855,325.185268151264
676,293.44525667019
3765,325.507378447662
3280,387.353631712176
3480,368.668006012389
1396,327.061326826958
2078,325.670133989645
1685,312.976213433878
2801,290.956754310974
1756,312.099797809492
107,326.215484688417
5650,332.880691055298
3946,318.408250573258
2199,317.584611384548
4564,321.668139456097
3931,339.662764240057
2831,337.058920492707
1192,346.625679489583
2052,373.685841589011
3349,355.32569862082
553,345.711708938222
4854,296.388996372926
4476,220.916952399456
1820,366.269340473861
2430,347.417827187142
4178,360.040525774335
1054,101.067817916813
3473,321.548382587407
1261,131.738919118563
4251,96.6578239506303
1197,348.642373697494
4984,335.279441377902
1277,302.210397760121
871,344.121354759023
2819,270.702645252875
5709,311.032656623221
1722,344.577332558395
4329,316.106102467821
2841,362.855654479225
5089,347.580569737419
2448,357.444920389713
3624,345.746283927273
4638,74.1003679894561
3178,369.01935911776
1098,88.1825053037775
4256,334.074151212765
4110,348.803783164712
3902,358.04780751609
2260,228.622831549527
4298,306.404994272251
824,198.554469344756
4195,330.924549754872
4316,322.492728894812
1447,114.144002023993
3251,317.342739492725
1034,332.161019861897
5946,351.651665607021
1280,121.746395507385
2985,350.579275014938
5072,357.155287882781
4449,206.841026839711
3389,358.865074742251
1680,318.901221622463
3925,330.483854430037
4451,335.42144515479
3174,334.870674980763
3721,358.291801425236
2444,356.548280875038
3617,340.419036926218
4492,211.427893942406
3440,318.79588730354
1231,111.754489627858
1322,331.404330364779
3071,319.424529647816
3375,223.68709828723
5326,370.381997413466
2221,205.725965708929
4507,185.805196097622
2081,354.60429237806
2038,89.5440269904222
608,125.705548596079
3211,353.314087957398
2426,280.180833278975
2253,183.87540427212
5275,365.114688448143
1021,339.807510501317
5454,348.291760890719
5262,319.747593213888
2185,282.705905923316
3599,342.935350449678
4703,339.741693622905
3953,337.64252837429
3994,328.919290774716
5577,338.406607580029
1766,213.469748251074
4525,363.218819110062
4535,318.992926204266
226,304.431026416677
1755,103.12406607151
5332,323.459842841529
4399,355.296842731239
2316,334.642953333193
1345,333.790507352316
3844,342.519602194025
1539,277.837548099344
724,354.186150348692
3404,343.796428215166
74,337.42016168506
637,362.859526704595
872,363.335901192208
2046,352.664985529212
19,349.294629978253
1429,374.336044347476
4040,327.463741509423
3569,349.546865769946
5686,193.988219919424
5376,349.066928408824
2312,337.70711140577
651,340.969806123884
3615,329.958071080344
3139,349.417691386911
2328,299.567379965931
3768,275.413447345915
4606,341.509707303596
4035,340.141169060063
2933,349.952733263067
3493,366.844311649105
2116,327.778818302214
4054,321.810336685597
4763,329.047215741698
5430,357.580882519519
476,361.457134284
5907,334.68605309423
703,188.047813293965
2807,359.260039477299
3143,344.490869097071
731,346.853757741799
2380,186.81640954717
4258,344.23101450826
5787,354.181974717705
3697,338.178117108435
1035,355.640069863314
2075,213.098321023566
5047,339.559288664484
496,324.514963306154
902,337.656875205462
2377,346.731241583528
3772,354.595256551868
2299,144.626326211026
4145,353.419759759144
3257,140.595144706488
4491,279.415095684776
4483,323.214708784461
430,285.16458458427
5912,178.993727862859
3482,130.498008870159
5066,332.496102839916
5530,308.126909797646
1758,328.346618884811
735,345.88912842672
3758,338.420397728784
580,326.175504159691
4955,371.290163122493
4415,358.206397113326
5510,368.022174093885
2922,327.171931253008
748,326.702660279918
4096,338.601449333662
3035,343.284642806872
5743,358.375491096769
456,358.444755077156
2806,341.553709551405
1287,289.857677141616
2673,346.127643441608
5322,342.020708541203
2527,347.233105676355
2304,162.924430939864
4111,347.388132870399
4394,304.775651322168
4623,325.910260555831
5512,335.238743821437
4431,384.432402167451
4173,348.233110962336
3032,328.94395950396
1459,312.692907105125
1181,307.576256144046
3664,204.858469070428
3797,359.896987666524
4715,347.321891061613
5898,301.783851371968
248,362.654508046211
3808,352.5418156105
4782,339.455930130466
4135,348.90413006547
5544,348.957517679101
1424,351.681705949661
3947,327.525530444599
1342,323.919769122764
5711,129.488784598281
4042,351.006283089743
2763,337.769963585517
2391,341.906795924101
5501,302.700235417323
3013,317.65551262306
5492,320.477559165756
5248,345.262402204169
4732,336.217818008609
5795,316.517954684706
4317,137.509886717457
1971,352.156166200141
4742,325.726580299165
5344,328.6169741137
1140,209.570948832344
1366,362.367893604238
3815,339.448026290958
3168,326.609868879938
459,228.720935622089
1487,202.640611544463
325,307.275439118423
2620,211.986366191533
4355,346.841026274933
4101,160.304681719714
4734,353.776010612188
3794,360.297145301655
2975,365.684470240909
4726,361.965642592799
5188,159.684010556142
1775,346.555348330004
5003,361.943384277962
4369,352.507672567443
2126,341.774071117152
416,358.379898222414
5485,363.994430825315
3402,360.146999868167
2564,197.162854275514
2689,356.354813825886
5427,302.099410220964
1442,123.614833197053
1017,369.113614539568
288,361.10175929501
627,344.386886511116
5799,302.16187407457
2281,313.498548158903
2894,341.622579099569
4255,118.652288168497
2048,343.686233580614
1070,331.982671128887
664,176.575803575328
3088,326.933537984086
5106,185.977426237338
1166,334.203840840081
4896,220.873297346996
5614,323.292642929992
4610,356.543045524154
279,346.953791181843
1128,118.216751717604
1664,337.417748799613
284,348.750742377919
5041,331.469878859663
5894,150.615135652553
298,331.41055076268
2041,338.865582335018
2561,291.429242924373
161,336.844444756288
326,214.137521033009
543,105.814769793704
391,129.125005998617
4780,353.885059704199
3656,338.540252475865
5333,332.33457225999
5243,326.281544649887
5773,341.664456268287
5075,330.746669440414
1726,279.283827836883
2211,183.041918825197
5463,152.766006699117
5937,286.764017326811
2970,340.739622795981
150,369.405706687965
4088,185.887760922141
1397,262.974553773159
2012,341.081592732311
4404,344.321876794016
146,350.696398198455
1816,359.638340093357
163,312.44831260023
5234,197.267882999032
3217,337.551047928943
2168,275.019268046871
4306,348.185093654778
374,301.770256963859
137,126.842101169829
4323,303.602397160498
5657,316.712982210113
269,325.203121669493
3732,376.872025723581
1533,215.798768813623
1542,222.023162636605
925,189.115759706822
1139,343.183626053518
770,375.468360118437
1672,239.908698811909
3705,339.229312412546
1267,357.637334011007
3210,335.815432291248
387,335.228198034463
2778,358.844319350011
4891,346.273896951507
4902,321.72676822009
2284,366.875968114328
51,369.524299387323
810,364.882307461443
788,307.671269954867
2908,328.675995746576
3333,303.150634341891
2729,346.661331845298
3534,330.629473953629
5729,368.689624704199
3801,361.831762205739
1460,186.893526650878
3499,217.639079882897
771,312.701470926649
725,314.974066348268
655,324.176302504324
1830,328.656873676788
482,355.652874020381
3042,351.407046137168
1358,384.686587746918
4582,345.776481146154
1733,336.111274352634
5719,175.793436918815
3804,365.083406398083
1481,203.997030713979
1651,359.636754094622
5010,117.536485726035
2322,324.53515750906
5566,339.582872049269
3763,222.027697590855
1377,337.627693745018
3798,331.600553930043
2427,349.115111036822
5905,348.427307112102
3892,346.091671119126
5918,337.357556701836
463,91.1813358628903
791,327.095109583605
1433,322.715152083913
2134,342.852654587499
1264,334.201188355887
5090,376.723264494548
145,344.55167229633
3206,374.971859317497
3148,351.434965123785
3435,287.846117239804
2892,314.059850745345
5116,330.291159358812
5221,181.526253796598
2270,338.708112452041
1779,313.288817152292
5273,325.55400701909
1357,354.316889198191
5800,107.598369103354
1818,320.114416380742
5473,88.1518294703032
1024,142.724826480873
5726,136.864697167711
2,321.8895216325
4224,353.82607595947
4639,312.569101221379
3231,348.974229904501
3397,202.529697024486
158,287.64792834748
1060,332.829533360261
3495,355.184881436613
4717,279.311736965324
2634,339.053715061542
2020,205.796069353522
1889,329.092389375279
598,96.5236068420819
4295,337.332054997545
1603,339.63193257664
2395,332.001333222412
5153,365.110337844283
5358,138.646293925279
4120,315.431211403796
1760,360.055205906379
5435,331.108216417316
5717,343.21027032867
5984,324.853539304503
2931,328.799036275868
2384,310.743136747133
3199,362.930831216364
740,132.235714801424
1862,341.333759353298
4039,282.059366122773
3201,346.453183867523
604,331.162800209563
1022,223.248364691167
1509,324.244455220307
2347,331.187753797882
5792,102.152092136146
2893,372.478869954758
5143,339.606328766628
2864,321.237291541377
5,335.059235759655
319,93.9178770493578
5446,293.376540240753
2349,347.703898357898
918,77.660703948303
883,126.865979321031
2832,317.849564819523
5462,205.292475769731
2950,351.508863567805
1643,330.584627891394
5524,353.400686667937
4575,309.417421959078
5138,350.017266072941
4519,221.317993167725
1669,368.29828306242
1910,336.835121378121
736,353.85094076689
5385,201.549670192069
4093,342.761075430371
2581,317.340305263405
1773,346.079181419276
5195,333.189192726347
3545,335.310702597358
1078,353.20570651253
3158,332.512672981745
3126,200.619356480151
4601,308.243824906227
5048,351.798319683388
1012,347.057364729841
197,93.6083643157956
1645,366.376801987179
5131,335.864807667668
4673,315.528555094335
5493,344.563521455214
2043,319.130785788033
3026,357.07357142091
5250,353.182597232996
3087,366.363225924892
5118,338.482850133021
71,342.712316194369
5632,327.116556066065
1206,361.080683462886
1504,316.815115171239
4963,333.81019427896
5329,353.684614033611
5190,128.875934842974
5798,300.906821481846
2000,116.736691971696
4319,329.975581299943
3137,338.64030861174
2870,340.100135295592
1921,220.290534779714
3121,187.29406623244
5383,344.769994376763
2743,382.491273653137
3441,337.06448925456
402,210.496338420535
3676,216.360521822014
5444,346.91341612418
1886,344.234899510027
3966,350.529376049662
358,294.242891017874
4275,135.522813520208
4446,357.545816191225
3517,333.137400389321
1295,301.987401933594
4699,215.398625594467
1056,320.31806054086
2828,345.01380333301
1840,206.561259532538
3049,320.62786230707
53,336.438328456897
2482,121.479525002054
4077,179.588809571779
1832,366.306856602605
2543,352.41152026239
5146,219.65145181548
5475,372.307638932661
3387,312.664915227643
2684,356.117430983891
1100,357.948526673008
1415,296.630560335864
5359,129.612290902388
3366,185.589104439444
515,337.923593753
5843,296.274977964652
2724,336.000484051277
646,370.468840020667
1242,336.794434740625
5284,337.855139880846
2556,322.454499306126
157,359.844456853244
4461,336.636588214471
780,349.144814965439
3943,328.630195618646
5537,325.21600662306
600,301.967731300784
3610,208.429754649586
1841,349.876183195214
4949,340.979185107188
4894,334.143483122305
401,339.949417498128
4273,142.461163966777
2412,222.045690648657
5857,295.183493693545
5947,338.745620107493
202,344.12959312268
2257,356.022216435195
5460,355.90519065844
188,362.677577796907
1158,137.246526530583
4511,326.254101527414
5077,186.10460177107
686,311.963920063156
4089,328.958836885317
2834,223.90464230556
5845,330.138354402417
5354,351.039750206433
2314,324.925690453207
2073,296.031916530866
3603,350.4513873224
1920,356.770308446746
4128,322.940097370552
5868,355.82086039265
2406,350.032955918127
1225,326.621826051364
869,110.035198500315
4643,310.052448481611
2804,111.370868579098
3065,241.714620482698
2891,347.293635092046
5178,361.74996874062
671,120.592179311437
3105,122.649668066048
4574,309.13763152926
3948,317.305742270889
2326,335.245921714614
2478,149.499011796488
4783,331.075603775428
1894,237.463454046807
2033,365.621281544013
2467,346.565636827111
3372,271.38610135629
4701,323.554667713985
4850,324.109865146782
4337,360.999262097534
5194,324.676414354985
2021,188.638697304737
958,315.814106366019
1679,374.098470527544
4730,329.735545461058
2502,339.086579004333
180,363.936641203174
1230,286.125966531405
3926,200.136353222511
367,351.55702559313
1111,367.112447259925
2872,300.706663324453
449,337.544830723854
34,359.596028518431
4489,317.981888853964
3045,379.52464170115
1686,345.94795403295
495,197.393357013931
5282,336.707894557548
4400,364.486496885474
1071,306.229513650465
2883,327.327251051622
355,347.130829052885
4375,373.273338550666
4676,325.186022380033
250,350.539989085455
1711,333.182464503857
3764,355.917409166529
2967,129.891289425969
183,187.517142590488
5659,337.574137527153
2647,203.816193187535
45,288.558875215417
5246,328.014703974937
5014,362.369269040216
4544,304.669476089347
5218,333.849373376911
3722,327.64020388534
4576,355.45458682021
3845,334.329973730422
4667,344.824474892687
318,351.95912623046
3788,201.540431763211
4509,324.690863390126
3891,379.145957119818
2752,327.054671452528
4076,357.080186144708
5890,320.195791624222
4611,329.287346255699
5872,188.825748261688
5276,317.071907643737
4965,339.029711571678
3155,355.555499545938
1144,306.418763586817
1774,347.85148870677
4240,344.585882628855
5287,295.267057172856
403,340.445552754477
5348,105.677531985242
3399,346.727611624862
3928,331.488152354021
882,295.490071608565
3537,344.748050059459
3109,340.173988713195
5733,298.027337789944
2510,370.069643071223
3507,339.006645607725
5535,292.819971624889
4947,336.305232041427
4847,347.057892139233
1004,104.153090816101
5300,352.422232358805
3717,356.611541678277
1573,381.690655006025
1270,294.286675225878
4774,343.473353100816
2674,314.114202413069
1554,349.240095311081
5548,271.842180043211
4412,344.36307367488
3577,350.873791288264
3048,358.898978574886
4504,346.284085568596
491,191.556589596295
4581,114.612300957659
3860,202.084336960758
4060,230.937368699035
4775,213.386489096385
642,342.841399853151
3578,100.037441103297
5018,330.558103894971
5830,330.000823780039
4471,361.682629078747
1584,336.42683856077
1938,353.059391934848
1236,274.37055007681
1474,343.66652967024
5450,195.254871612033
4395,338.295048430868
3977,330.946007517652
2334,322.71405142334
4948,365.719300395002
3653,346.135881929847
2731,206.816312472398
876,309.309427806532
4417,315.077684562921
1371,312.132524463091
1918,390.213172753405
4686,352.036266349965
4950,295.893951653688
5699,344.215305233639
1340,312.223787169819
1110,328.431864983875
1988,347.798005372737
4334,133.696069916976
4562,339.807707567522
4872,345.714861580018
3970,321.144870592249
3172,103.95327195976
212,213.57048632915
933,334.973970286881
3246,349.349728408209
3429,293.006345488908
118,349.050563074961
5150,334.102974742367
2829,283.085890727569
3046,187.092226124496
3803,338.871083771037
443,313.207382299511
1304,353.609006918638
